33995586,1152208,O,201280.20,1997-09-07,3-MEDIUM,Clerk#000009983,0,g deposits. final instructions doze across		
33995588,987110,O,15914.14,1996-08-28,5-LOW,Clerk#000003332,0,iously bold dinos cajole fluffily. ironic ins		
33995589,342323,O,155968.39,1998-01-28,4-NOT SPECIFIED,Clerk#000008289,0,"es. unusual, bold requests wake furiously across "		
33995591,152674,O,136690.93,1996-11-13,2-HIGH,Clerk#000007117,0,nal packages-- express accounts		
33995618,24431,O,277628.85,1996-05-12,1-URGENT,Clerk#000006541,0,ironic dependencies sleep carefully across the carefully 		
33995622,43342,O,242620.15,1997-12-25,4-NOT SPECIFIED,Clerk#000002951,0,lly special accounts use furiously. ironic instru		
33995651,525521,O,196899.34,1996-07-20,1-URGENT,Clerk#000002590,0,its run carefully across t		
33995654,1318586,O,115837.47,1996-11-18,4-NOT SPECIFIED,Clerk#000009112,0,ructions. fluffily special theodolites nag blithely even packages. bold id		
33995655,470359,O,212732.83,1998-04-01,5-LOW,Clerk#000001973,0,deposits sleep furiously. carefully ironic id		
33995682,1406362,O,307823.97,1998-08-02,3-MEDIUM,Clerk#000008365,0,y regular ideas thrash blithely among the furiously regular t		
33995684,159863,O,162532.42,1997-12-12,3-MEDIUM,Clerk#000006783,0,ckly. furiously final requests sleep carefully unusual requests. packages aft		
33995686,626789,O,50983.03,1996-07-16,3-MEDIUM,Clerk#000006156,0,dependencies. packages boost quickly against the f		
33995687,1434493,O,344991.56,1997-10-17,4-NOT SPECIFIED,Clerk#000002044,0,"sleep furiously. even, ironic instructions hagg"		
33995716,203863,O,28859.15,1998-02-18,2-HIGH,Clerk#000000400,0,y requests print care		
33995745,1484905,O,194233.97,1997-12-04,1-URGENT,Clerk#000007808,0,s are finally about the sly		
33995749,642446,O,203989.84,1997-12-29,3-MEDIUM,Clerk#000008076,0,"counts. fluffily unusual packages promise. final, final accounts"		
33995750,589825,O,23912.45,1997-11-26,5-LOW,Clerk#000002476,0,ously. blithely express requests dete		
33995751,1164235,O,77817.23,1998-01-22,1-URGENT,Clerk#000007642,0,sly pending ideas. blithely final r		
33995777,537392,O,234595.70,1998-04-16,3-MEDIUM,Clerk#000005056,0,ackages. fluffily special pinto beans among the blithely i		
33995783,437254,O,268169.36,1997-03-02,1-URGENT,Clerk#000000823,0,cuses-- furiously express dolphins about 		
33995808,395569,O,263373.85,1996-02-29,1-URGENT,Clerk#000003427,0,p slyly alongside of the blithe accounts. quickly bold pinto beans c		
33995840,419056,O,195173.47,1998-04-07,3-MEDIUM,Clerk#000007284,0,"riously ironic, pending platele"		
33995842,1032931,O,132918.82,1997-01-07,5-LOW,Clerk#000008389,0,ffily. quiet platelets boost slowly slyly even excuses. regular excu		
33995845,420608,O,43516.09,1997-12-03,4-NOT SPECIFIED,Clerk#000008620,0,ironic packages haggle. pending requests hagg		
33995846,1158505,O,76141.60,1998-06-13,2-HIGH,Clerk#000006295,0,osits sleep fluffily a		
33995875,968039,O,143351.75,1997-01-21,4-NOT SPECIFIED,Clerk#000008961,0,xcuses cajole after the carefully special accounts. blithely express dep		
33995876,818915,O,87492.94,1997-03-29,4-NOT SPECIFIED,Clerk#000007180,0,gly fluffily bold s		
33995904,578938,O,41634.47,1998-07-19,3-MEDIUM,Clerk#000005146,0,"onic accounts across the blithe, final "		
33995906,175687,O,186479.22,1997-10-23,5-LOW,Clerk#000001086,0,efully final packages cajole slyly regular accounts. blithe		
33995907,742385,O,125242.44,1996-06-20,5-LOW,Clerk#000008490,0,"lets. final, pending reques"		
33995909,1220002,O,6987.60,1996-11-06,4-NOT SPECIFIED,Clerk#000001880,0,cuses nag slyly furiously special sauternes. slyl		
33995910,1043395,O,129218.91,1997-02-10,3-MEDIUM,Clerk#000003714,0,to beans about the packages haggle permanently final ideas. 		
33995940,1081369,O,51595.95,1997-03-05,1-URGENT,Clerk#000005854,0,es. fluffily ironic theodolites 		
33995941,556474,O,175959.81,1996-11-25,1-URGENT,Clerk#000001456,0,y unusual accounts wake am		
33995942,143680,O,286885.91,1997-04-09,1-URGENT,Clerk#000005955,0,"deas sleep slyly bold, unusual"		
33995943,1318922,O,142682.44,1996-03-06,3-MEDIUM,Clerk#000005612,0,unusual dependencies. even dependencies boost furiousl		
33995969,50104,O,164302.46,1997-01-07,5-LOW,Clerk#000006703,0,s. fluffily pending depende		
33995971,1232542,O,211262.80,1997-10-08,4-NOT SPECIFIED,Clerk#000004566,0,dependencies. hockey players use furiously. carefully bold deposits cajole s		
33996007,267934,O,41523.93,1997-03-28,1-URGENT,Clerk#000002333,0,lent foxes wake furiously among the dependencies. enticing dolphins wa		
33996032,161495,O,236574.74,1996-04-15,1-URGENT,Clerk#000007876,0,"sleep bold, pending deposits. bold requests after t"		
33996033,738499,O,87127.72,1997-12-17,1-URGENT,Clerk#000008727,0,s are quickly unusual deposits. fluffily busy theodol		
33996037,754802,O,333611.33,1996-01-26,2-HIGH,Clerk#000006504,0,refully express foxes. pinto beans boost re		
33996064,409271,O,5279.32,1996-09-04,4-NOT SPECIFIED,Clerk#000007100,0,ng to the blithely bold f		
33996065,1102055,O,186442.49,1998-01-10,4-NOT SPECIFIED,Clerk#000006729,0,"s. express, regular pinto beans above the final requests doubt carefully ac"		
33996069,1052768,O,114084.66,1996-02-01,4-NOT SPECIFIED,Clerk#000000620,0,luffy asymptotes sleep blithely. deposits haggle fluffily bold pa		
33996071,432758,O,76173.69,1998-04-03,4-NOT SPECIFIED,Clerk#000001267,0,cajole according to the carefully pending instructions. blithely 		
33996096,1348910,O,237394.69,1996-05-09,3-MEDIUM,Clerk#000003510,0," pinto beans maintain above the bli"		
33996099,420961,O,168709.09,1997-04-30,2-HIGH,Clerk#000002183,0,refully slow foxes. blithely even asymptotes 		
33996128,1118126,O,152993.03,1998-02-20,3-MEDIUM,Clerk#000003365,0,ep final pinto beans-- slyly thin fox		
33996130,1373261,O,108030.75,1997-01-11,1-URGENT,Clerk#000003179,0," about the carefully unusual accounts. close dolphins wake caref"		
33996135,397627,O,45674.07,1997-10-06,2-HIGH,Clerk#000000849,0,usly above the furiously final packages		
33996162,651862,O,21249.60,1997-08-28,5-LOW,Clerk#000008571,0,inal accounts. carefully unusual cou		
33996164,1175173,O,208314.84,1996-08-28,2-HIGH,Clerk#000004508,0,"cross the theodolites. slyly ironic deposits above the silent, unusual "		
33996165,631826,O,184716.37,1996-05-28,4-NOT SPECIFIED,Clerk#000003745,0,pending deposits	 slyly iro	
33996194,667445,O,189173.29,1996-06-03,5-LOW,Clerk#000005148,0,carefully regular requests boost blithely? furiously even pinto beans 		
33996195,742024,O,270262.74,1996-07-04,1-URGENT,Clerk#000007429,0,regular Tiresias boost along the express dolphins. packages are slyly eve		
33996196,196639,O,85495.48,1996-11-14,5-LOW,Clerk#000005680,0," silent packages sle"		
33996198,359294,O,343870.75,1997-03-08,5-LOW,Clerk#000006297,0,slyly after the fluffily unusual theodolites. dino		
33996230,791251,O,326289.36,1997-08-03,4-NOT SPECIFIED,Clerk#000003309,0,"r packages. silent, ironic patterns nag. closely final accounts"		
33996258,1264052,O,27529.89,1998-03-14,5-LOW,Clerk#000005132,0,tes wake finally. quickly final requests are blithely furiously regular		
33996262,644905,O,44474.94,1997-08-01,2-HIGH,Clerk#000000252,0,its! ironic deposits acco		
33996291,126274,O,81378.46,1998-06-22,4-NOT SPECIFIED,Clerk#000009689,0,lly atop the unusual instructions. quickly unusual pinto beans a		
33996294,222947,O,100630.11,1998-01-31,1-URGENT,Clerk#000009572,0,e slyly final deposits. en		
33996320,1152130,O,204481.72,1997-05-14,2-HIGH,Clerk#000005174,0,c asymptotes boost slyly ironic dependencies. furiously regular excuse		
33996325,993593,O,221589.01,1996-03-19,3-MEDIUM,Clerk#000007119,0,ly. furiously regular requests alongside o		
33996326,1302206,O,99571.46,1998-07-21,1-URGENT,Clerk#000004454,0,ccording to the furiously unusual requests cajole carefully deposits. furious		
33996352,411268,O,123368.93,1996-02-20,1-URGENT,Clerk#000000271,0,hely ironic courts cajole fluffily ironic instructions.		
33996356,281749,O,296338.82,1998-05-19,5-LOW,Clerk#000006180,0,ggle blithely furious foxes. final requests cajole above t		
33996359,777217,O,238778.86,1996-07-04,2-HIGH,Clerk#000008178,0,yly after the deposits. blithely idle pinto beans wake 		
33996385,218899,O,15008.90,1998-06-21,4-NOT SPECIFIED,Clerk#000004321,0,ages. Tiresias run slowly. eve		
33996386,1024784,O,271477.72,1996-07-08,4-NOT SPECIFIED,Clerk#000000718,0,ide of the slyly bold asymptotes breach slyly fluffily even		
33996389,201088,O,170390.89,1997-10-18,4-NOT SPECIFIED,Clerk#000008782,0," express requests wake slyly. accounts wake carefully. bold d"		
33996390,158870,O,237868.00,1998-04-06,4-NOT SPECIFIED,Clerk#000009717,0,xcuses use blithely across the blithely regular deposits. carefu		
33996391,117898,O,314893.12,1997-12-19,3-MEDIUM,Clerk#000007777,0,slyly accounts. regular		
33996416,1480807,O,66159.63,1997-10-14,1-URGENT,Clerk#000005797,0," furiously ironic ideas. fluffily daring excuses lose slyly. f"		
33996417,1422418,O,300298.17,1998-02-05,2-HIGH,Clerk#000004224,0,slyly silent pinto beans. blithely specia		
33996420,88543,O,270987.91,1996-11-28,1-URGENT,Clerk#000004021,0,es sleep quickly along t		
33996421,139720,O,344533.00,1996-04-14,1-URGENT,Clerk#000007753,0,ly even multipliers nag above the slyly close packages. daringly even accounts		
33996449,71770,O,104689.33,1998-04-05,1-URGENT,Clerk#000001490,0,ions? blithely even dugouts was blithely furiously regul		
33996454,117697,O,125086.72,1997-10-29,2-HIGH,Clerk#000007461,0,requests haggle carefully furiously regular accounts. fluf		
33996480,1259353,O,233805.24,1996-11-22,4-NOT SPECIFIED,Clerk#000004245,0,packages use alongside of t		
33996481,912341,O,223625.49,1996-01-03,3-MEDIUM,Clerk#000000805,0," the special requests. slyly even packages are across the final "		
33996482,706501,O,106090.96,1997-11-27,5-LOW,Clerk#000005220,0,ly bold ideas are carefully pending in		
33996483,142592,O,186390.11,1997-07-31,1-URGENT,Clerk#000002373,0,side of the blithely express packages. fu		
33996484,1038335,O,376597.01,1996-12-06,2-HIGH,Clerk#000009390,0," boost fluffily across the ironic ideas. furiously ironi"		
33996517,348520,O,370077.09,1997-09-05,4-NOT SPECIFIED,Clerk#000000272,0,beans believe fluffily around the special deposits. fluffily reg		
33996545,948863,O,121916.32,1997-03-27,5-LOW,Clerk#000000273,0,ugouts about the slyly bold dependencies wake quickly slowly regu		
33996548,677812,O,166016.78,1998-07-21,2-HIGH,Clerk#000004687,0,"slyly even, even notornis. iro"		
33996576,689983,O,33236.47,1997-10-08,4-NOT SPECIFIED,Clerk#000007577,0,refully special packages	 blithely ironic notornis haggle: deposits cajole qu	
33996577,41542,O,56830.49,1997-11-16,4-NOT SPECIFIED,Clerk#000002990,0,pendencies. blithely ironic dolphins poach upon the fluffily final 		
33996579,199730,O,64539.89,1996-10-28,2-HIGH,Clerk#000000044,0,onic requests. careful		
33996581,1268842,O,82060.73,1997-11-20,4-NOT SPECIFIED,Clerk#000005436,0,quests. regular ideas cajole around the even accounts. even packag		
33996582,1407118,O,215898.70,1996-05-05,2-HIGH,Clerk#000006776,0,liers must have to affix furiously around the furiously enticing ideas. 		
33996608,111220,O,129921.70,1998-05-05,4-NOT SPECIFIED,Clerk#000003864,0,s boost along the blithely silent theodolites		
33996610,332017,O,136319.94,1998-04-07,2-HIGH,Clerk#000002275,0,lyly around the quickly even packages. fluffily re		
33996612,1497427,O,159802.31,1998-04-29,5-LOW,Clerk#000002717,0,he blithely unusual inst		
33996613,232924,O,400346.69,1997-02-18,4-NOT SPECIFIED,Clerk#000006182,0,e quickly among the carefully final foxes. sl		
33996641,288557,O,287909.43,1996-08-17,3-MEDIUM,Clerk#000008349,0,ic requests. blithely special requests along		
33996644,146911,O,336336.78,1996-02-25,4-NOT SPECIFIED,Clerk#000009377,0,arefully carefully brave foxes. regular requests are quickly. carefully regul		
33996673,1363066,O,73136.40,1996-07-09,5-LOW,Clerk#000005178,0,yond the packages wake against the platelets. busily unusual decoys n		
33996675,1220477,O,119378.28,1997-11-26,3-MEDIUM,Clerk#000005888,0," dependencies. quickly ironic packages haggle slyly sile"		
33996676,47623,O,56787.96,1997-04-21,3-MEDIUM,Clerk#000002644,0,le quickly along the furiously bold i		
33996704,779107,O,114085.01,1996-06-24,5-LOW,Clerk#000006936,0,se. blithely final accounts u		
33996705,937159,O,106236.30,1996-08-09,5-LOW,Clerk#000006782,0,ular foxes detect slyly fluffily ironic requests. packag		
33996708,1399987,O,148473.96,1996-03-05,4-NOT SPECIFIED,Clerk#000000226,0,symptotes. quickly final foxes snooze against 		
33996736,1045519,O,69667.60,1997-01-12,3-MEDIUM,Clerk#000002170,0,s platelets above the un		
33996740,580048,O,47809.21,1996-01-14,3-MEDIUM,Clerk#000008863,0," special requests boost carefully against the blithely even accounts. idea"		
33996743,887593,O,67426.03,1997-08-07,2-HIGH,Clerk#000002144,0,"silent, pending theodolites. regul"		
33996768,258940,O,168959.56,1998-04-02,4-NOT SPECIFIED,Clerk#000003033,0,ing to the furiously special platelets nag blithely ironic foxes	 blithely fi	
33996769,471490,O,21023.87,1996-10-24,5-LOW,Clerk#000008306,0,ideas wake slyly against the blithely regular requests. final packages cajole 		
33996775,836174,O,91713.79,1997-01-14,2-HIGH,Clerk#000004305,0,ss requests. furiously special dependencies wake. final		
33996802,436255,O,216959.64,1997-02-06,2-HIGH,Clerk#000001503,0,t accounts affix furiously after th		
33996804,324538,O,189815.45,1996-01-28,3-MEDIUM,Clerk#000008855,0,he foxes after the regular package		
33996805,491975,O,225856.69,1997-04-22,1-URGENT,Clerk#000009692,0,"ess accounts wake across the ironic requests? special, s"		
33996806,622724,O,154075.78,1998-01-31,2-HIGH,Clerk#000004770,0,ing accounts. pending excuses abo		
33996834,858913,O,248299.99,1996-01-16,2-HIGH,Clerk#000008083,0,ffily regular hockey players. slyly ironic deposits alongside of the silen		
33996836,338680,O,270244.54,1997-10-04,1-URGENT,Clerk#000003761,0," haggle fluffily along the fluffily ironic packages. blithely "		
33996837,1165501,O,154572.94,1997-05-18,5-LOW,Clerk#000008514,0,c pinto beans about the blithely brave accounts was slyly at the bl		
33996864,397670,O,211025.03,1997-09-03,1-URGENT,Clerk#000001539,0,"ccounts. express, silent pinto beans sleep quickly fin"		
33996865,1126942,O,90459.93,1996-09-09,4-NOT SPECIFIED,Clerk#000001358,0,yly final ideas hang		
33996866,7600,O,297100.47,1997-12-12,4-NOT SPECIFIED,Clerk#000002126,0,lites. slyly quick packages sleep. blithely express depos		
33996869,867221,O,128188.59,1998-03-01,3-MEDIUM,Clerk#000007009,0,ffily regular packages. pending packages nag slyly about the slyly final pac		
33996870,1373077,O,92976.77,1996-05-27,4-NOT SPECIFIED,Clerk#000003640,0,"ding to the even, regular accounts. silent theodolites against the reg"		
33996871,1291388,O,77960.29,1997-11-28,5-LOW,Clerk#000005055,0,s integrate quickly accor		
33996897,131804,O,182792.56,1996-01-08,1-URGENT,Clerk#000009793,0,ages cajole furiously a		
33996898,1214446,O,38815.94,1997-10-20,1-URGENT,Clerk#000007115,0," accounts boost slyly. furious"		
33996899,667312,O,50941.64,1998-03-10,5-LOW,Clerk#000007927,0,o beans. final packages wake? slyly ironic packages run into the slyly reg		
33996900,1496929,O,41671.74,1996-09-15,4-NOT SPECIFIED,Clerk#000003516,0," regular courts wake blithely slyly regular"		
33996902,1197544,O,52553.62,1996-02-15,1-URGENT,Clerk#000002296,0,into beans use quickly packages. carefully express requests sleep regular fox		
33996903,106501,O,136476.58,1997-02-12,2-HIGH,Clerk#000002314,0," use busily enticingly unusual pi"		
33996928,438047,O,95772.76,1998-03-10,2-HIGH,Clerk#000004684,0,quietly. ironic requests beside the carefully regular acc		
33996932,1134553,O,177947.55,1997-05-25,4-NOT SPECIFIED,Clerk#000008808,0,the requests sleep around the fluff		
33996935,452510,O,99408.10,1997-11-05,3-MEDIUM,Clerk#000007677,0,ndencies according to the blithely final excuses 		
33996960,333868,O,172302.60,1997-11-09,3-MEDIUM,Clerk#000007853,0,ounts. furiously ironic courts detect c		
33996961,1301846,O,202993.30,1998-07-08,1-URGENT,Clerk#000005143,0," furiously regular courts. regular pinto beans are furiously. "		
33996963,1377491,O,143817.97,1997-04-26,2-HIGH,Clerk#000001896,0,ight boost: blithely even packages was boldly acc		
33996964,482035,O,253419.74,1998-07-04,3-MEDIUM,Clerk#000000808,0,"final, pending requests wake fluf"		
33996965,46333,O,221995.71,1998-01-04,5-LOW,Clerk#000003907,0," thinly final foxes nag slyly after the slyly iro"		
33996967,580123,O,107335.85,1996-07-26,2-HIGH,Clerk#000006983,0,f the furiously ironic packages. quickly express pinto beans haggle carefully		
33996993,1306706,O,165052.48,1996-07-22,4-NOT SPECIFIED,Clerk#000009974,0,"equests believe	 final, pending deposits cajole bl"	
33996995,17086,O,96440.16,1996-11-25,3-MEDIUM,Clerk#000009927,0,", slow requests. blithely bold req"		
33996996,653563,O,134766.96,1997-12-24,3-MEDIUM,Clerk#000006873,0,"he foxes haggle across the regular, final requests. regular excuses sleep c"		
33996999,567667,O,189276.84,1997-01-11,4-NOT SPECIFIED,Clerk#000008165,0,ound the quickly ironic requests boost blithely after th		
33997026,955633,O,49779.20,1996-10-11,1-URGENT,Clerk#000002666,0,ronic theodolites wake carefully. silent foxes 		
33997030,1335935,O,219609.31,1996-02-12,1-URGENT,Clerk#000008131,0,cajole. furiously bold packages across the carefully final		
33997031,1047395,O,203710.44,1996-06-18,5-LOW,Clerk#000001275,0,luffily carefully unusual excuses. ca		
33997057,1230037,O,161163.43,1998-01-01,1-URGENT,Clerk#000004391,0,le furiously among the regular theodolites. carefully blithe deposits us		
33997061,458993,O,170791.61,1996-09-16,4-NOT SPECIFIED,Clerk#000003113,0," enticingly-- carefully quick courts into the requests sleep furiously alon"		
33997062,1294045,O,162193.21,1996-05-10,3-MEDIUM,Clerk#000006007,0,hely final theodolites use again		
33997088,1204307,O,126588.59,1996-02-25,2-HIGH,Clerk#000003369,0,ckages. blithely unusual 		
33997091,783760,O,288551.21,1996-12-31,5-LOW,Clerk#000009616,0,usly along the instruc		
33997093,1116067,O,296013.52,1997-04-19,4-NOT SPECIFIED,Clerk#000003478,0,riously unusual pinto beans. bold requests sleep quickly through		
33997095,1091566,O,94284.31,1997-08-13,1-URGENT,Clerk#000007152,0,"bout the accounts. pending, final deposits detect slyly unusual excuses. "		
